Date,Aord,Nikkei,Hsi,Daxi,Dji,Nasdaq,Sp500,Spy,NIFTY_Previous,NIFTY
2014-03-21,5312.700195,14548.759766,21239.089844,9215.700195,16221.98047,4297.990234000001,1860.089966,186.25,6496.550097599999,6515.200195
2014-03-22,5312.700195,14548.759766,21239.089844,9300.660156,16332.69043,4339.899902,1874.530029,187.710007,6506.6750976,6515.200195
2014-03-24,5362.100098,14297.580078,21657.550781,9300.660156,16332.69043,4339.899902,1874.530029,187.710007,6508.5550781,6510.5
2014-03-25,5351.0,14401.69043,21773.640625,9349.519531,16303.28027,4289.490234000001,1867.670044,186.839996,6509.8300781,6550.100098
2014-03-26,5387.200195,14521.0,21889.759766,9223.919922,16279.2002,4252.649902,1859.47998,186.369995,6521.6450683,6615.649902
2014-03-27,5359.700195,14305.669922,21897.070313,9367.530273,16370.70996,4254.97998,1867.089966,187.039993,6533.7800781,6613.100098
2014-03-28,5359.700195,14576.25,21930.400391,9428.910156,16268.669919999998,4169.350098,1852.109985,184.75,6556.3600586,6673.049805
2014-03-31,5403.0,14839.540038999998,22244.160156,9487.120117,16267.76953,4163.180176,1850.069946,185.110001,6575.430029300001,6723.149902
2014-04-01,5394.899902,14870.509766,22292.320313,9621.919922,16324.21973,4185.629883,1859.160034,186.669998,6595.3800293,6729.5
2014-04-02,5408.799805,14897.879883,22598.400391,9601.959961,16458.05078,4219.870117,1873.959961,187.619995,6620.305029300001,6757.600098
2014-04-03,5415.700195,15009.179688,22666.060547,9628.759766,16532.80078,4281.6098630000015,1886.609985,188.490005,6645.9899903,6772.049805
2014-04-04,5415.700195,15005.540038999998,22476.25,9620.870117,16572.35938,4282.180176,1891.430054,189.169998,6668.654980599999,6741.850098
2014-04-07,5428.600098,14880.820313,22416.470703,9641.959961,16576.01953,4263.939941,1890.25,189.660004,6687.029980599999,6694.25
2014-04-09,5409.200195,14436.049805,22725.429688,9585.519531,16414.15039,4110.919922,1863.920044,185.949997,6704.2199708,6722.0
2014-04-10,5460.299805,14484.540038999998,22949.789063,9506.75,16256.37012,4129.629883,1852.640015,185.600006,6722.959961099999,6803.049805
2014-04-11,5477.5,14027.799805,23150.800781,9556.700195,16437.24023,4181.209961,1872.280029,187.080002,6737.4849611,6758.350098
2014-04-15,5355.0,14068.75,23054.349609,9351.200195,16168.87012,4015.070068,1830.650024,182.139999,6749.450000100001,6792.700195
2014-04-16,5380.299805,14126.870117,22686.210938,9324.839844,16173.49023,4032.629883,1831.449951,183.320007,6749.8600099000005,6727.25
2014-04-17,5412.600098,14395.950195,22858.789063,9252.299805,16266.23047,4066.820068,1846.01001,185.470001,6746.4550294,6695.450195
2014-04-21,5412.600098,14549.450195,22858.789063,9311.030273,16424.14063,4080.300049,1861.72998,185.880005,6749.620019600001,6789.25
2014-04-22,5444.799805,14586.290038999998,22718.689453,9311.030273,16408.91992,4105.370117,1865.790039,186.440002,6754.705029299999,6822.899902
2014-04-23,5467.100098,14480.410156,22855.259766,9455.519531,16449.38086,4132.060059,1872.569946,187.229996,6762.8450195,6823.25
2014-04-24,5502.200195,14563.25,22527.380859,9602.120117,16513.73047,4160.899902,1879.319946,187.820007,6775.7450195,6823.25
2014-04-25,5502.200195,14369.719727000003,22524.560547,9597.070313,16503.39063,4174.6098630000015,1881.969971,188.369995,6789.125,6855.799805
2014-04-28,5515.5,14289.820313,22122.380859,9474.790039,16503.25977,4125.160156,1877.719971,187.220001,6786.675,6778.549805
2014-04-29,5516.100098,14289.820313,22172.080078,9454.839844,16363.2002,4091.810059,1865.0,187.050003,6787.739990200001,6769.0
2014-04-30,5466.899902,14393.509766,22466.039063,9521.650391,16451.17969,4089.51001,1870.780029,187.479996,6780.9649902,6724.950195
2014-05-02,5430.399902,14454.44043,22194.660156,9576.929688,16534.85938,4085.189941,1877.099976,187.440002,6779.2350097,6709.950195
2014-05-05,5438.799805,14454.44043,22195.800781,9611.790039,16562.33984,4138.629883,1885.300049,188.309998,6777.854980400001,6681.649902
2014-05-06,5443.399902,14454.44043,22195.800781,9536.379883,16509.75,4099.25,1879.449951,187.139999,6770.854980400001,6719.25
2014-05-07,5462.700195,14296.25,21904.519531,9570.25,16529.84961,4128.220215,1883.689941,188.0,6759.425,6708.600098
2014-05-08,5419.100098,14136.410156,21804.650391,9418.5,16401.66016,4085.48999,1868.530029,187.410004,6744.0899902,6669.899902
2014-05-09,5455.899902,14101.980469,21819.939453,9547.269531,16518.16016,4053.280029,1877.390015,187.710007,6727.179980399999,6654.149902
2014-05-12,5442.0,14173.490234,21921.589844,9591.320313,16551.23047,4043.439941,1875.27002,187.710007,6727.9399901,6863.399902
2014-05-13,5429.0,14367.94043,22436.240234,9608.929688,16584.82031,4092.840088,1880.030029,188.800003,6758.0850095999995,7080.0
2014-05-14,5475.399902,14385.599609,22484.490234,9751.049805,16695.91992,4144.899902,1896.75,190.039993,6792.3850096,7112.0
2014-05-15,5476.399902,14280.509766,22726.589844,9765.620117,16716.08008,4122.080078,1897.130005,189.789993,6831.0199706,7111.299805
